ignored_bits,iteration,run_time,solve_time,incorrect_bytes
0,0,0.8409700393676758,0.005690813064575195,1
0,1,0.785304069519043,0.005597829818725586,1
0,2,0.7636778354644775,0.004757881164550781,1
0,3,0.7747573852539062,0.004828453063964844,1
0,4,0.7745954990386963,0.00475001335144043,1
0,5,1.0852761268615723,0.004898786544799805,1
0,6,0.7866275310516357,0.004748106002807617,1
0,7,1.0453526973724365,0.00474095344543457,1
0,8,0.8524115085601807,0.004744291305541992,1
0,9,0.859088659286499,0.0055234432220458984,1
